Query,News_Index,Relevance
油價應該凍漲或緩漲,news_094936,1
油價應該凍漲或緩漲,news_093325,1
油價應該凍漲或緩漲,news_046602,1
油價應該凍漲或緩漲,news_005838,1
油價應該凍漲或緩漲,news_011983,1
油價應該凍漲或緩漲,news_013053,1
油價應該凍漲或緩漲,news_031344,1
油價應該凍漲或緩漲,news_080408,1
油價應該凍漲或緩漲,news_078374,1
油價應該凍漲或緩漲,news_043840,1
油價應該凍漲或緩漲,news_026711,1
油價應該凍漲或緩漲,news_020542,1
油價應該凍漲或緩漲,news_048373,1
油價應該凍漲或緩漲,news_054373,1
油價應該凍漲或緩漲,news_086892,1
油價應該凍漲或緩漲,news_095401,1
油價應該凍漲或緩漲,news_010804,1
油價應該凍漲或緩漲,news_010690,1
油價應該凍漲或緩漲,news_075504,1
油價應該凍漲或緩漲,news_060022,1
油價應該凍漲或緩漲,news_013436,1
油價應該凍漲或緩漲,news_021666,1
油價應該凍漲或緩漲,news_093367,1
油價應該凍漲或緩漲,news_053105,0
油價應該凍漲或緩漲,news_074825,0
油價應該凍漲或緩漲,news_018469,0
油價應該凍漲或緩漲,news_009069,0
油價應該凍漲或緩漲,news_000897,0
油價應該凍漲或緩漲,news_087720,0
油價應該凍漲或緩漲,news_021531,0
油價應該凍漲或緩漲,news_069974,0
油價應該凍漲或緩漲,news_078416,0
油價應該凍漲或緩漲,news_080402,0
油價應該凍漲或緩漲,news_013167,0
油價應該凍漲或緩漲,news_021274,0
油價應該凍漲或緩漲,news_025311,0
油價應該凍漲或緩漲,news_079055,0
油價應該凍漲或緩漲,news_051976,0
油價應該凍漲或緩漲,news_045995,0
油價應該凍漲或緩漲,news_081630,0
油價應該凍漲或緩漲,news_031123,0
油價應該凍漲或緩漲,news_003320,0
油價應該凍漲或緩漲,news_089771,0
油價應該凍漲或緩漲,news_022718,0
油價應該凍漲或緩漲,news_010203,0
油價應該凍漲或緩漲,news_033893,0
油價應該凍漲或緩漲,news_013271,0
油價應該凍漲或緩漲,news_025470,0
油價應該凍漲或緩漲,news_006539,0
油價應該凍漲或緩漲,news_065767,0
反對旺旺中時併購中嘉,news_099776,3
反對旺旺中時併購中嘉,news_081357,2
反對旺旺中時併購中嘉,news_095391,3
反對旺旺中時併購中嘉,news_059833,1
反對旺旺中時併購中嘉,news_043384,2
反對旺旺中時併購中嘉,news_086309,1
反對旺旺中時併購中嘉,news_028094,2
反對旺旺中時併購中嘉,news_006796,1
反對旺旺中時併購中嘉,news_088488,1
反對旺旺中時併購中嘉,news_006102,2
反對旺旺中時併購中嘉,news_047256,3
反對旺旺中時併購中嘉,news_073266,1
反對旺旺中時併購中嘉,news_003422,1
反對旺旺中時併購中嘉,news_060027,3
反對旺旺中時併購中嘉,news_099537,2
反對旺旺中時併購中嘉,news_085416,2
反對旺旺中時併購中嘉,news_097441,2
反對旺旺中時併購中嘉,news_028702,1
反對旺旺中時併購中嘉,news_075891,1
反對旺旺中時併購中嘉,news_066569,1
反對旺旺中時併購中嘉,news_055212,3
反對旺旺中時併購中嘉,news_084802,3
反對旺旺中時併購中嘉,news_070743,1
反對旺旺中時併購中嘉,news_053481,2
反對旺旺中時併購中嘉,news_052634,1
反對旺旺中時併購中嘉,news_033926,3
反對旺旺中時併購中嘉,news_040878,1
反對旺旺中時併購中嘉,news_091643,1
反對旺旺中時併購中嘉,news_040320,1
反對旺旺中時併購中嘉,news_023479,2
反對旺旺中時併購中嘉,news_082024,1
反對旺旺中時併購中嘉,news_099287,3
反對旺旺中時併購中嘉,news_065652,3
反對旺旺中時併購中嘉,news_065824,3
反對旺旺中時併購中嘉,news_030910,1
反對旺旺中時併購中嘉,news_078622,1
反對旺旺中時併購中嘉,news_017193,2
反對旺旺中時併購中嘉,news_044250,2
反對旺旺中時併購中嘉,news_054885,1
反對旺旺中時併購中嘉,news_057241,3
反對旺旺中時併購中嘉,news_066650,1
反對旺旺中時併購中嘉,news_045571,1
反對旺旺中時併購中嘉,news_096220,2
反對旺旺中時併購中嘉,news_044151,1
反對旺旺中時併購中嘉,news_007458,3
反對旺旺中時併購中嘉,news_015341,1
反對旺旺中時併購中嘉,news_058880,3
反對旺旺中時併購中嘉,news_003463,3
反對旺旺中時併購中嘉,news_008196,1
反對旺旺中時併購中嘉,news_005130,1
反對旺旺中時併購中嘉,news_027772,3
反對旺旺中時併購中嘉,news_063310,1
反對旺旺中時併購中嘉,news_086489,2
反對旺旺中時併購中嘉,news_023177,3
反對旺旺中時併購中嘉,news_056750,1
反對旺旺中時併購中嘉,news_040501,1
反對旺旺中時併購中嘉,news_088058,1
反對旺旺中時併購中嘉,news_032092,3
反對旺旺中時併購中嘉,news_026140,1
反對旺旺中時併購中嘉,news_020116,1
反對旺旺中時併購中嘉,news_078248,1
反對旺旺中時併購中嘉,news_073829,1
反對旺旺中時併購中嘉,news_080646,2
反對旺旺中時併購中嘉,news_003963,3
反對旺旺中時併購中嘉,news_020486,3
反對旺旺中時併購中嘉,news_044916,3
反對旺旺中時併購中嘉,news_074060,2
反對旺旺中時併購中嘉,news_081546,2
反對旺旺中時併購中嘉,news_019279,2
反對旺旺中時併購中嘉,news_016705,1
反對旺旺中時併購中嘉,news_027917,3
反對旺旺中時併購中嘉,news_059005,2
反對旺旺中時併購中嘉,news_055312,1
反對旺旺中時併購中嘉,news_078437,1
反對旺旺中時併購中嘉,news_089977,3
反對旺旺中時併購中嘉,news_062054,3
反對旺旺中時併購中嘉,news_005395,3
反對旺旺中時併購中嘉,news_024926,3
反對旺旺中時併購中嘉,news_071647,1
反對旺旺中時併購中嘉,news_052116,2
反對旺旺中時併購中嘉,news_036242,3
反對旺旺中時併購中嘉,news_030486,1
反對旺旺中時併購中嘉,news_068588,1
反對旺旺中時併購中嘉,news_047510,2
反對旺旺中時併購中嘉,news_030443,2
反對旺旺中時併購中嘉,news_023990,3
反對旺旺中時併購中嘉,news_096667,1
反對旺旺中時併購中嘉,news_005353,3
反對旺旺中時併購中嘉,news_097392,3
反對旺旺中時併購中嘉,news_089903,1
反對旺旺中時併購中嘉,news_098171,3
反對旺旺中時併購中嘉,news_031385,3
反對旺旺中時併購中嘉,news_010508,2
反對旺旺中時併購中嘉,news_051598,3
反對旺旺中時併購中嘉,news_029153,3
反對旺旺中時併購中嘉,news_076927,3
反對旺旺中時併購中嘉,news_027307,1
反對旺旺中時併購中嘉,news_028585,3
反對旺旺中時併購中嘉,news_037723,1
反對旺旺中時併購中嘉,news_025912,2
反對旺旺中時併購中嘉,news_099801,1
反對旺旺中時併購中嘉,news_055087,1
反對旺旺中時併購中嘉,news_080644,1
反對旺旺中時併購中嘉,news_092217,2
反對旺旺中時併購中嘉,news_067177,1
反對旺旺中時併購中嘉,news_034248,1
反對旺旺中時併購中嘉,news_046785,3
反對旺旺中時併購中嘉,news_090281,2
反對旺旺中時併購中嘉,news_031605,3
反對旺旺中時併購中嘉,news_096364,0
反對旺旺中時併購中嘉,news_080297,0
反對旺旺中時併購中嘉,news_001305,0
反對旺旺中時併購中嘉,news_044481,0
反對旺旺中時併購中嘉,news_039161,0
反對旺旺中時併購中嘉,news_031057,0
反對旺旺中時併購中嘉,news_012569,0
反對旺旺中時併購中嘉,news_051678,0
反對旺旺中時併購中嘉,news_080068,0
反對旺旺中時併購中嘉,news_020119,0
反對旺旺中時併購中嘉,news_035107,0
反對旺旺中時併購中嘉,news_038080,0
反對旺旺中時併購中嘉,news_050323,0
反對旺旺中時併購中嘉,news_036689,0
反對旺旺中時併購中嘉,news_093391,0
反對旺旺中時併購中嘉,news_072647,0
反對旺旺中時併購中嘉,news_032342,0
反對旺旺中時併購中嘉,news_000445,0
反對旺旺中時併購中嘉,news_027966,0
反對旺旺中時併購中嘉,news_036335,0
反對旺旺中時併購中嘉,news_044773,0
反對旺旺中時併購中嘉,news_030239,0
反對旺旺中時併購中嘉,news_053863,0
反對旺旺中時併購中嘉,news_036128,0
反對旺旺中時併購中嘉,news_022887,0
反對旺旺中時併購中嘉,news_064525,0
反對旺旺中時併購中嘉,news_035906,0
反對旺旺中時併購中嘉,news_064672,0
反對旺旺中時併購中嘉,news_012209,0
反對旺旺中時併購中嘉,news_070387,0
另立專法保障同婚是正確的,news_056929,2
另立專法保障同婚是正確的,news_077827,2
另立專法保障同婚是正確的,news_099350,1
另立專法保障同婚是正確的,news_088969,1
另立專法保障同婚是正確的,news_024087,3
另立專法保障同婚是正確的,news_039493,2
另立專法保障同婚是正確的,news_070442,1
另立專法保障同婚是正確的,news_076659,2
另立專法保障同婚是正確的,news_031705,3
另立專法保障同婚是正確的,news_076337,1
另立專法保障同婚是正確的,news_096263,3
另立專法保障同婚是正確的,news_033988,3
另立專法保障同婚是正確的,news_018015,2
另立專法保障同婚是正確的,news_014342,1
另立專法保障同婚是正確的,news_076516,1
另立專法保障同婚是正確的,news_022609,2
另立專法保障同婚是正確的,news_034338,2
另立專法保障同婚是正確的,news_042091,2
另立專法保障同婚是正確的,news_001370,1
另立專法保障同婚是正確的,news_049068,2
另立專法保障同婚是正確的,news_087681,1
另立專法保障同婚是正確的,news_099105,1
另立專法保障同婚是正確的,news_028425,2
另立專法保障同婚是正確的,news_011265,2
另立專法保障同婚是正確的,news_070047,1
另立專法保障同婚是正確的,news_022264,2
另立專法保障同婚是正確的,news_011858,2
另立專法保障同婚是正確的,news_040796,2
另立專法保障同婚是正確的,news_025023,3
另立專法保障同婚是正確的,news_076006,1
另立專法保障同婚是正確的,news_022076,1
另立專法保障同婚是正確的,news_053650,1
另立專法保障同婚是正確的,news_013310,2
另立專法保障同婚是正確的,news_085217,1
另立專法保障同婚是正確的,news_081705,3
另立專法保障同婚是正確的,news_059734,1
另立專法保障同婚是正確的,news_019824,2
另立專法保障同婚是正確的,news_040775,3
另立專法保障同婚是正確的,news_064902,1
另立專法保障同婚是正確的,news_077046,2
另立專法保障同婚是正確的,news_059214,2
另立專法保障同婚是正確的,news_052843,2
另立專法保障同婚是正確的,news_024971,1
另立專法保障同婚是正確的,news_070095,3
另立專法保障同婚是正確的,news_032585,3
另立專法保障同婚是正確的,news_076351,2
另立專法保障同婚是正確的,news_089832,1
另立專法保障同婚是正確的,news_059440,3
另立專法保障同婚是正確的,news_001425,1
另立專法保障同婚是正確的,news_088039,2
另立專法保障同婚是正確的,news_057231,2
另立專法保障同婚是正確的,news_064170,1
另立專法保障同婚是正確的,news_033620,1
另立專法保障同婚是正確的,news_038790,1
另立專法保障同婚是正確的,news_052933,3
另立專法保障同婚是正確的,news_065798,1
另立專法保障同婚是正確的,news_078427,1
另立專法保障同婚是正確的,news_026468,1
另立專法保障同婚是正確的,news_070637,1
另立專法保障同婚是正確的,news_081502,2
